tier,tier_label,ARTG_ID,product_name,sponsor,zinc_percent,n_uv_filters,uv_filters,actives_with_qty,spf_label,mineral_only,pdf_collected,artg_page,pdf_url
6,chemical-only,443781,Priceline Face Sunscreen SPF50+,Ross Laboratories Aust Pty Ltd,,4,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene,octocrylene 30.0mg/g; ethylhexyl triazone 50.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/443781,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=443781&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,444692,Priceline Face Tinted Sunscreen SPF50+,Ross Laboratories Aust Pty Ltd,,4,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene,octocrylene 30.0mg/g; ethylhexyl triazone 50.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/444692,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=444692&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,366935,Promo Brands SPF50+ Sunscreen Lotion,Ross Laboratories Aust Pty Ltd,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 80.0mg/g; homosalate 60.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/366935,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=366935&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,251572,Propaira Sunscreen SPF50+,Propaira Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 40.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/251572,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=251572&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,304613,Propaira Tinted Sunscreen SPF50+,Propaira Pty Ltd,,4,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene,butyl methoxydibenzoylmethane 40.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 40.0mg/g; ethylhexyl triazone 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/304613,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=304613&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,422730,Quick SPF 50 Screen 2 in 1 Whipped Sunscreen & Body Moisturiser Mousse,The Quick Flick Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene,bemotrizinol 18.0mg/g; octocrylene 54.0mg/g; ethylhexyl triazone 36.0mg/g; butyl methoxydibenzoylmethane 40.5mg/g; homosalate 90.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/422730,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=422730&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,351747,REEF SPF 15 SUNSCREEN,iNova Pharmaceuticals (Australia) Pty Ltd,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,homosalate 40.0mg/g; butyl methoxydibenzoylmethane 20.0mg/g; octocrylene 20.0mg/g,15,False,False,https://www.tga.gov.au/resources/artg/351747,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=351747&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,286983,REEF SPF 15 SUNSCREEN spray,iNova Pharmaceuticals (Australia) Pty Ltd,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,octocrylene 20.0mg/g; homosalate 80.0mg/g; butyl methoxydibenzoylmethane 25.0mg/g,15,False,False,https://www.tga.gov.au/resources/artg/286983,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=286983&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,287033,REEF SPF 30 SUNSCREEN,iNova Pharmaceuticals (Australia) Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octocrylene 20.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g; homosalate 100.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/287033,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=287033&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,354911,REEF SPF 50+ SUNSCREEN spray,iNova Pharmaceuticals (Australia) Pty Ltd,,5,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 40.0mg/g; 4-methylbenzylidene camphor 10.0mg/g; octocrylene 100.0mg/g; homosalate 100.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/354911,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=354911&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,307204,RID LIVING PROTECT SPF50+ EVERYDAY SUNSCREEN LOTION,Cavalieri Unit Trust,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 35.0mg/g; octocrylene 40.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g; bemotrizinol 4.0mg/g; ethylhexyl triazone 6.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/307204,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=307204&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,529378,Rayo SPF50+ Hydrating Facial Sunscreen Lotion,Rayo Sunscreen Pty Ltd,,3,bemotrizinol; diethylamino hydroxybenzoyl hexyl benzoate; ethylhexyl triazone,bemotrizinol 10.0mg/g; diethylamino hydroxybenzoyl hexyl benzoate 50.0mg/g; ethylhexyl triazone 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/529378,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=529378&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,445835,Reef SPF 50+ Sunscreen,iNova Pharmaceuticals (Australia) Pty Ltd,,5,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 40.0mg/g; 4-methylbenzylidene camphor 10.0mg/g; octocrylene 100.0mg/g; homosalate 100.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/445835,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=445835&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,367091,Resting Beach Face SPF 30 Sunscreen Serum,James Brus Dewar,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 20.0mg/g; octyl salicylate 40.0mg/g; homosalate 80.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/367091,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=367091&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,302486,Resting Beach Face SPF30 Anti-Pollution Sunscreen Serum,James Brus Dewar,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 20.0mg/g; octyl salicylate 40.0mg/g; homosalate 80.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/302486,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=302486&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,326961,Resting Beach Face SPF30 Sunscreen Serum,James Brus Dewar,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 20.0mg/g; octyl salicylate 40.0mg/g; homosalate 80.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/326961,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=326961&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,350480,Resting Beach Face SPF30 Sunscreen Serum,James Brus Dewar,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 20.0mg/g; octyl salicylate 40.0mg/g; homosalate 80.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/350480,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=350480&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,329920,Resting Beach Face SPF30 Sunscreen Serum (Export),James Brus Dewar,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 20.0mg/g; octyl salicylate 40.0mg/g; homosalate 80.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/329920,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=329920&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,484889,Rip Curl The Surfers Sunscreen SPF50+,Balco Brands Pty Ltd,,5,bemotrizinol; diethylamino hydroxybenzoyl hexyl benzoate; ethylhexyl triazone; octyl salicylate; tris-biphenyl triazine,octyl salicylate 50.0mg/g; diethylamino hydroxybenzoyl hexyl benzoate 40.0mg/g; ethylhexyl triazone 30.0mg/g; bemotrizinol 20.0mg/g; tris-biphenyl triazine 17.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/484889,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=484889&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,444355,SCREEN SAVER SPF30 BROAD SPECTRUM FACIAL SUNSCREEN,Mecca Brands Distribution Pty Ltd,,4,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; octocrylene 30.0mg/g; ethylhexyl triazone 50.0mg/g; bemotrizinol 10.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/444355,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=444355&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,524386,SHEER GLOW SUNSCREEN GEL BROAD SPECTRUM SPF 50,Bali Body Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 150.0mg/g; octocrylene 100.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/524386,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=524386&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,450069,SPF 50 DRY TOUCH HIGH PROTECTION SUNSCREEN LOTION,The Skincare Company,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g; octocrylene 50.0mg/g; ethylhexyl triazone 40.0mg/g; bemotrizinol 20.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/450069,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=450069&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,517597,SPF 50 SHEER GLOW SUNSCREEN GEL,Bali Body Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene; octyl salicylate,octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g; ethylhexyl triazone 30.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/517597,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=517597&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,445121,SPF 50+ Face & Body Sunscreen Lotion,Allkinds Pty Ltd,,5,bemotrizinol; diethylamino hydroxybenzoyl hexyl benzoate; ethylhexyl triazone; octyl salicylate; tris-biphenyl triazine,octyl salicylate 50.0mg/g; diethylamino hydroxybenzoyl hexyl benzoate 40.0mg/g; ethylhexyl triazone 30.0mg/g; bemotrizinol 20.0mg/g; tris-biphenyl triazine 17.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/445121,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=445121&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,445120,SPF 50+ Face Sunscreen Serum,Allkinds Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octyl salicylate; phenylbenzimidazole sulfonic acid,homosalate 100.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; bemotrizinol 30.0mg/g; ethylhexyl triazone 20.0mg/g; phenylbenzimidazole sulfonic acid 15.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/445120,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=445120&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,505037,SPF 50+ Hydrating Body Sunscreen with Macadamia Oil,Devcos International Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,homosalate 80.0mg/g; octocrylene 60.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g; ethylhexyl triazone 13.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/505037,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=505037&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,419296,SPF 50+ Invisible Sunscreen,MCoBeauty,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octocrylene 100.0mg/g; homosalate 100.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/419296,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=419296&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,526389,SPF 50+ Sunscreen,Pacific Life Sciences Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; tris-biphenyl triazine,homosalate 70.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; ethylhexyl triazone 5.0mg/g; bemotrizinol 30.0mg/g; tris-biphenyl triazine 25.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/526389,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=526389&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,528474,SPF 50+ Sunscreen Spray,Sunlife Products Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/528474,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=528474&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,485009,SPF 50+ UVA & UVB Protection Water Resistant 4HRS COCONUT BEACH SUNSCREEN LOTION,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/485009,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=485009&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,445565,SPF50 Whipped Sunscreen Foam,Allkinds Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene,homosalate 90.0mg/g; octocrylene 54.0mg/g; butyl methoxydibenzoylmethane 40.5mg/g; ethylhexyl triazone 36.0mg/g; bemotrizinol 18.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/445565,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=445565&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,466445,SPF50+ Hydrating Face Serum With Kakadu Plum Broad Spectrum Sunscreen,Devcos International Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; methylene bis-benzotriazolyl tetramethylbutylphenol; octocrylene; octyl salicylate,bemotrizinol 10.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; ethylhexyl triazone 40.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 20.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/466445,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=466445&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,514545,SPF50+ SUNSCREEN SPRAY,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 90.0mg/g; octocrylene 60.0mg/g; butyl methoxydibenzoylmethane 18.0mg/g; octyl salicylate 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/514545,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=514545&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,505090,SPF50+ Sunscreen Lotion,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/505090,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=505090&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,487988,SUN BUSTER GEL SUNSCREEN,The Weringa Group Pty Ltd,,4,bemotrizinol; diethylamino hydroxybenzoyl hexyl benzoate; ethylhexyl triazone; isoamyl methoxycinnamate,diethylamino hydroxybenzoyl hexyl benzoate 90.0mg/g; bemotrizinol 80.0mg/g; isoamyl methoxycinnamate 10.0mg/g; ethylhexyl triazone 50.0mg/g,,False,False,https://www.tga.gov.au/resources/artg/487988,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=487988&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,43627,SUN STIK SPF 15+ SUNSCREEN STICK tube,John Thatcher & Associates Pty Ltd,,2,butyl methoxydibenzoylmethane; octyl methoxycinnamate,octyl methoxycinnamate 75.0mg/g; butyl methoxydibenzoylmethane 20.0mg/g,15,False,False,https://www.tga.gov.au/resources/artg/43627,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=43627&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,313878,SUNGARD SPF50 MOISTURISING SUNSCREEN,Scental Pacific Pty Ltd,,4,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; octocrylene; phenylbenzimidazole sulfonic acid,butyl methoxydibenzoylmethane 40.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 100.0mg/g; phenylbenzimidazole sulfonic acid 40.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/313878,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=313878&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,369013,SUNGARD SPF50+ MOISTURISING SUNSCREEN (bottle),Ensign Laboratories Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 35.0mg/g; octocrylene 60.0mg/g; octyl salicylate 50.0mg/g; homosalate 80.0mg/g; bemotrizinol 10.0mg/g; ethylhexyl triazone 13.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/369013,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=369013&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,369012,SUNGARD SPF50+ MOISTURISING SUNSCREEN (tube),Ensign Laboratories Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 35.0mg/g; octocrylene 60.0mg/g; octyl salicylate 50.0mg/g; homosalate 80.0mg/g; bemotrizinol 10.0mg/g; ethylhexyl triazone 13.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/369012,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=369012&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,441791,SUNSATIONAL CLEAR FRAGRANCE FREE FAMILY SUNSCREEN SPF50+,City-Country Sales and Distribution Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,homosalate 80.0mg/g; octocrylene 60.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g; ethylhexyl triazone 13.0mg/g; octyl salicylate 50.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/441791,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=441791&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,207684,SUNSATIONAL EVERYDAY FAMILY CLEAR SUNSCREEN SPF50+,City-Country Sales and Distribution Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 20.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/207684,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=207684&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,478636,SUNSCREEN MIST,Harper Point Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 80.0mg/g; homosalate 100.0mg/g; octyl salicylate 50.0mg/g,,False,False,https://www.tga.gov.au/resources/artg/478636,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=478636&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,472572,SUNSITIVE® OIL CONTROL SUNSCREEN FLUID SPF50+,Pierre Fabre Australia Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; disodium phenyl dibenzimidazole tetrasulfonate; ethylhexyl triazone; methylene bis-benzotriazolyl tetramethylbutylphenol; octyl salicylate,octyl salicylate 45.0mg/g; ethylhexyl triazone 30.0mg/g; disodium phenyl dibenzimidazole tetrasulfonate 26.0mg/g; bemotrizinol 25.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 20.0mg/g; butyl methoxydibenzoylmethane 20.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/472572,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=472572&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,428256,SUNSITIVE® SUNSCREEN TINTED FLUID SPF50+,Pierre Fabre Australia Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/428256,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=428256&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,276025,SURF LIFE SAVING DAILY SPF50+ SUNSCREEN SPRAY,Sunlife Products Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 20.0mg/g; bemotrizinol 5.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/276025,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=276025&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,320584,SURF LIFE SAVING MINIONS SPF50+ SUNSCREEN SPRAY,Sunlife Products Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 20.0mg/g; bemotrizinol 5.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/320584,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320584&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,223828,SURF LIFE SAVING SPORT SPF50+ SUNSCREEN LOTION (reformulation),Sunlife Products Pty Ltd,,5,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; 4-methylbenzylidene camphor 25.0mg/g; octocrylene 60.0mg/g; octyl salicylate 50.0mg/g; homosalate 80.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/223828,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=223828&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,320188,SURF LIFE SAVING SPORT SPF50+ SUNSCREEN SPRAY,Sunlife Products Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,4-methylbenzylidene camphor 40.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; octocrylene 20.0mg/g; bemotrizinol 5.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/320188,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=320188&agid=(PrintDetailsPublic)&actionid=1
